ID,SeriousDlqin2yrs
87012,0.2763888
47034,0.20809728
110256,0.01530121
44511,0.0313087
33695,0.048564367
63597,0.034596957
34547,0.12249032
110043,0.024723662
103466,0.016381897
44834,0.07080265
1906,0.008549066
90019,0.054929394
83454,0.036037236
131914,0.009543323
88707,0.10092389
34043,0.009948223
107538,0.0068749036
93704,0.01720427
43930,0.014258585
58437,0.006984719
13505,0.16443093
109260,0.020669615
52151,0.12480857
83808,0.010332901
31178,0.012374113
54411,0.017107353
133563,0.00754927
31852,0.03176094
103333,0.33859155
137194,0.15710495
52277,0.012872761
82584,0.009080905
55294,0.010202557
81630,0.013004463
85110,0.014348006
108674,0.040797893
135998,0.115393475
46663,0.024226157
100586,0.029297777
137669,0.007673656
104590,0.04061534
16357,0.0069822655
33020,0.47049332
113201,0.052876938
72799,0.006629471
144811,0.06676144
65819,0.007263995
29079,0.010525907
22940,0.11544269
30850,0.023464367
124929,0.010237179
115917,0.030634435
31733,0.011728186
100419,0.32385343
139000,0.06027126
10531,0.033856917
84925,0.017318945
50767,0.03427309
124427,0.010560589
100406,0.02864638
125469,0.07885631
124274,0.013114141
87760,0.11783344
143314,0.008948068
1885,0.09015636
78855,0.016636949
121770,0.09425913
9980,0.009133298
108499,0.1022565
126102,0.07358397
130261,0.009727515
32644,0.03172286
14012,0.006187616
38720,0.019549217
11299,0.011551631
8112,0.043474935
117799,0.049627647
107306,0.034370527
132247,0.058238037
25792,0.07125737
49387,0.043358155
53250,0.0077474862
39117,0.023392133
36050,0.04505032
35252,0.1417148
33468,0.006835508
88588,0.043118097
29815,0.00713361
54443,0.04763714
23551,0.060225014
51714,0.013606999
27396,0.006448301
113054,0.011593689
39703,0.015144826
40594,0.01027231
81243,0.08627999
60556,0.01180068
102057,0.011768966
88991,0.0122954
13627,0.0116575975
37374,0.0059997016
11063,0.010447196
59437,0.008367723
132826,0.007764264
4887,0.025333073
107162,0.06521823
70142,0.06926033
91589,0.006542323
69533,0.056569435
66439,0.012217094
65097,0.10060212
84525,0.01044417
57212,0.20456842
109789,0.016203009
85796,0.19668022
148592,0.010515443
96155,0.06181325
21061,0.0896166
5845,0.010516579
55020,0.009461032
30266,0.012524092
149970,0.018169789
71185,0.01026166
98072,0.3646101
22546,0.06593304
5193,0.101121426
124492,0.08068281
43141,0.3522191
81200,0.041452378
96878,0.18336402
91567,0.09996402
141392,0.0151101295
18278,0.008143995
128657,0.006448301
43092,0.28514582
78843,0.012166073
80428,0.0070028137
113293,0.013048917
90974,0.019657793
2744,0.12936577
60797,0.026114298
52587,0.006860697
47803,0.00928721
106138,0.77500296
134086,0.067439586
77201,0.040505614
8896,0.08300952
103346,0.011389503
42634,0.034335915
108778,0.022531468
44556,0.008538556
37592,0.015286165
77686,0.03226374
126325,0.010123996
82767,0.538782
72922,0.009202285
52371,0.010280342
169,0.017037986
120064,0.055864148
56937,0.19938941
115840,0.04519956
41418,0.0078515895
68241,0.09155831
100751,0.024869518
108650,0.09803458
122079,0.01027696
124510,0.008152126
27453,0.049011495
81908,0.011320994
142002,0.05362254
41780,0.011067838
44451,0.026571319
113746,0.098757
8996,0.01856567
6207,0.09716372
23326,0.011717838
12779,0.14603566
143283,0.014747149
25138,0.11455881
55363,0.020639664
73697,0.06585121
62129,0.015871728
26202,0.49485442
130536,0.009720752
48530,0.012151617
56386,0.007298099
145053,0.017354038
22152,0.011872192
25637,0.5047755
41748,0.007307411
60101,0.06523491
11718,0.028037157
35631,0.0077442285
54108,0.056210756
18973,0.08848702
75935,0.025248973
50455,0.069371946
54916,0.014882813
113005,0.043538027
56281,0.015347935
81401,0.03847165
48778,0.037453804
49466,0.013441168
34061,0.008505132
119259,0.014440406
4389,0.0067195576
52296,0.017851206
122397,0.008693733
115004,0.63862056
141687,0.009966966
120652,0.0070350273
126186,0.06978429
59245,0.012608507
147659,0.08635387
42844,0.0115989195
128574,0.02464112
20506,0.12029048
22469,0.010518158
88107,0.049719743
142975,0.024914432
12985,0.014296562
86820,0.09713722
97473,0.1388544
117767,0.1059069
58129,0.0066569354
112387,0.053363126
2453,0.034825973
128953,0.3300266
67742,0.0063453796
142659,0.44462356
2558,0.015986156
63455,0.009567218
52367,0.009983504
23891,0.05079548
32847,0.026964856
91182,0.009924881
28403,0.013101231
14838,0.021950543
7478,0.05804646
82729,0.038305975
117935,0.39362133
117563,0.0066616572
81842,0.007090044
48496,0.011363348
7,0.023189595
69574,0.009841661
56466,0.009001969
12090,0.56099534
34546,0.014030594
1754,0.027726017
66417,0.023124343
5756,0.007413235
80556,0.009099984
86757,0.0129685495
67231,0.027195262
24506,0.13466996
28064,0.051601924
126310,0.16330725
28880,0.111203775
33325,0.03899104
115573,0.023345072
149670,0.062782586
145012,0.010513687
99534,0.039632957
136788,0.008822047
126469,0.036572468
69690,0.012940788
14670,0.47354734
121545,0.012302247
19631,0.45085645
44779,0.008620331
117624,0.04045298
123474,0.016151728
18838,0.0057530766
17728,0.016753837
135633,0.008974778
22924,0.08751937
46793,0.038401492
57187,0.06156974
53426,0.068986274
18757,0.034028385
101373,0.06410731
122298,0.11979446
111785,0.15277785
26725,0.038496245
92712,0.030429577
140073,0.007573456
118329,0.01418229
127650,0.041060958
95506,0.010911118
122232,0.008557137
120855,0.057108015
132947,0.049826372
89437,0.052343693
142576,0.014782546
121981,0.02891854
73336,0.07203787
77249,0.06810703
78846,0.26429048
69379,0.0059956787
145438,0.010064125
22902,0.0072950735
14144,0.17370635
131905,0.042920172
94301,0.009789934
134944,0.006875252
94389,0.04274659
18967,0.03936153
80078,0.022771806
31442,0.12781776
18023,0.02219803
79882,0.008158031
143064,0.01749879
30012,0.011635204
14609,0.13613369
22499,0.006104389
16006,0.006435751
52618,0.0073541235
108252,0.014653166
83346,0.010172255
24354,0.010122826
134006,0.117201574
47532,0.04378037
50878,0.01707932
64269,0.013061156
64886,0.042410366
115452,0.00712991
70601,0.014344626
145378,0.059078567
1829,0.020840496
88064,0.12402024
41509,0.015227178
36645,0.010058402
111364,0.009206147
90899,0.083974436
40621,0.010058511
5201,0.017426033
24776,0.07741239
115879,0.010601149
93894,0.166463
24916,0.0924514
128008,0.008038729
31541,0.020994421
131105,0.085046805
123300,0.021190146
91638,0.009887993
111383,0.0058999527
84516,0.040621657
109423,0.09386636
33639,0.059188608
52530,0.02546697
15203,0.013554618
87440,0.022610446
76082,0.034760445
129985,0.013386582
81754,0.27919897
13767,0.04851209
89444,0.11255744
37859,0.085032746
120196,0.013178993
86507,0.05333664
145898,0.010930969
76347,0.010885854
11461,0.018038629
72115,0.0062543657
114736,0.019533426
117436,0.009874451
60148,0.019824708
128520,0.0059738024
46835,0.116380274
60820,0.01579684
121322,0.029884377
97701,0.010090129
18040,0.44200668
61059,0.1416466
73592,0.042155422
80389,0.020082882
47887,0.008462379
27069,0.052378688
85198,0.022153245
144306,0.0102557875
48818,0.027788505
125273,0.014715762
122034,0.029433807
100270,0.038251594
4441,0.37384427
3655,0.06997071
59605,0.012242365
10430,0.6130034
84199,0.0073184986
139582,0.07505747
87015,0.012302605
101253,0.12177795
146663,0.008653892
110942,0.10711261
87185,0.016119042
149085,0.021228192
102932,0.07329439
100718,0.0970397
81107,0.04061914
127183,0.01684114
31349,0.007202685
16419,0.02157225
24645,0.0076633682
64389,0.04473059
95121,0.029709881
111979,0.04202535
145951,0.011698461
108610,0.012386964
78923,0.017429454
14648,0.019063905
43061,0.013364457
71787,0.009020113
4184,0.02926583
38047,0.028099304
53113,0.0102359615
75578,0.03753619
120015,0.061629232
68888,0.007880509
127734,0.013954234
104163,0.012889052
75738,0.011198061
65019,0.082745604
135730,0.011773592
63974,0.010189823
13633,0.08811779
135599,0.03651936
119887,0.015623469
3102,0.018053804
113339,0.020384796
27977,0.015890315
66543,0.015303056
62051,0.021304963
55924,0.016327241
115886,0.0069845575
109689,0.018042164
5392,0.012675162
58705,0.01486904
116298,0.0104729105
122715,0.015002567
96609,0.058781154
62203,0.011613136
126015,0.03719295
116409,0.0060778563
101531,0.056219988
90844,0.063406415
24852,0.012505918
118425,0.056642663
112201,0.022712506
141005,0.40111592
69627,0.055632338
123121,0.013068521
76650,0.0942087
68988,0.02677612
125068,0.28476068
69975,0.0073834145
10029,0.09293019
57018,0.0085014505
4657,0.12278169
38072,0.007323593
78290,0.10583463
108285,0.07329998
67993,0.012712638
95553,0.18686591
63997,0.0067949435
42342,0.013964099
109150,0.014923038
101112,0.013446442
147232,0.22332084
3009,0.008619072
92866,0.01778313
14941,0.019859666
139240,0.0076242764
111716,0.006712626
142875,0.017117154
131474,0.067788936
89990,0.020312397
116583,0.01759908
66862,0.0075146197
107684,0.012860599
12326,0.037494987
38010,0.016184185
41547,0.028212555
75571,0.008345745
9951,0.01662568
35242,0.00833676
96440,0.04670177
79923,0.0064232075
104546,0.012269461
69732,0.13078853
38508,0.7247766
72503,0.03716056
3508,0.008857924
54187,0.054246318
131127,0.0130842
99790,0.11515426
68192,0.011691186
27733,0.02640075
141634,0.015056893
138513,0.0108939335
19371,0.005927379
138851,0.008842263
67304,0.024821164
47374,0.010791692
136673,0.018501727
21218,0.009762377
129364,0.009420734
68495,0.040628597
63654,0.123104684
59131,0.018173987
80462,0.0446686
135023,0.008799503
6672,0.010045846
86352,0.014009968
8615,0.040886946
70731,0.047856264
109811,0.007157924
136810,0.044062987
13925,0.0071951877
148835,0.016095774
87265,0.01382622
149974,0.109636694
19596,0.104428016
18130,0.019778132
138830,0.024016943
55056,0.05705725
97191,0.03450368
6255,0.025428282
77408,0.013424308
124807,0.009482909
84506,0.030084673
45410,0.084710814
36619,0.01866469
79188,0.0076688277
60973,0.0073028025
62525,0.011423982
55763,0.013599026
84954,0.04465051
11338,0.007062374
144074,0.07916313
122902,0.04050615
12955,0.034418605
98945,0.040003423
86418,0.033961695
53004,0.020727618
71692,0.008192353
24402,0.012804453
24897,0.018540615
127772,0.20974527
27308,0.0753775
29965,0.027059458
118211,0.012504983
69631,0.08197936
13279,0.022628894
149158,0.28090304
23786,0.009529729
30837,0.009535695
66143,0.048416954
147096,0.01165886
123650,0.011044877
145176,0.011877602
113836,0.2783123
143658,0.031013101
130063,0.06560845
149429,0.025439376
96509,0.014603423
88540,0.024851907
77749,0.49739626
9096,0.044029348
94311,0.2445814
105565,0.01043712
122351,0.011980697
39586,0.27615
42877,0.018676274
131141,0.01389947
128153,0.08875818
140382,0.012017978
96407,0.0089083435
40109,0.018508362
79184,0.011231659
61373,0.007837499
63321,0.10145772
6959,0.011717313
126833,0.0109680155
102604,0.012921975
77212,0.12241765
11775,0.29578194
134970,0.011320006
1963,0.04472081
21752,0.008501201
43214,0.0107792225
132425,0.007993351
88198,0.4819733
122867,0.09028352
99783,0.084335975
31203,0.09354103
67451,0.009549292
104780,0.05984707
18476,0.098022275
98844,0.0061704977
139858,0.018611351
148200,0.10907899
93684,0.37108672
66565,0.026418148
109757,0.4231934
64399,0.03546185
141856,0.43761605
131574,0.011105034
55270,0.0069899033
79961,0.04050517
102564,0.06865224
92731,0.007608656
17957,0.005951255
7467,0.051809885
77295,0.0064793187
116338,0.07130255
130191,0.038979672
140765,0.023884455
5294,0.012158585
104956,0.2557884
99802,0.006693073
47076,0.008936498
81264,0.053426933
73638,0.23748456
43403,0.010089677
79439,0.0067280633
149981,0.010181544
147870,0.009912921
146265,0.36067662
96854,0.092056885
125647,0.08038394
129921,0.0786986
85812,0.027796375
3180,0.023897393
20443,0.020736922
78422,0.017576637
19678,0.009582719
23300,0.012051861
123767,0.014544618
110515,0.06637821
148140,0.07334892
53123,0.0073706596
47021,0.5947693
113178,0.111196406
86708,0.05642569
146280,0.05593009
78379,0.06728313
57777,0.07448188
61444,0.014685442
33495,0.055353895
59484,0.03487144
20838,0.025176654
65397,0.061209407
25184,0.032655414
139814,0.083261326
54736,0.012160624
31313,0.57680374
3130,0.0060770554
141466,0.095916085
40476,0.016566945
21729,0.053549655
68521,0.06734724
69144,0.006991526
17974,0.008901913
8004,0.012308187
102213,0.008692759
61522,0.012609284
99008,0.010118083
12834,0.009701268
11802,0.26904717
111819,0.5585978
28735,0.050944705
70959,0.025440989
95452,0.35737744
6000,0.013205736
59702,0.070188686
12663,0.2202844
122172,0.008639721
107620,0.015967263
22925,0.039922327
33904,0.025966804
17803,0.083459094
127136,0.013415614
1627,0.14950943
6698,0.04833348
198,0.022275232
140563,0.13395415
25145,0.066725254
139368,0.032513153
125556,0.023688925
46146,0.43885207
119253,0.094532914
41882,0.11776226
142370,0.10940801
93073,0.015554568
79713,0.047621362
32870,0.011632873
89926,0.017732013
136324,0.018173264
135027,0.0073272022
120251,0.066747785
68388,0.10508417
145639,0.016711315
19990,0.05052904
117683,0.012936031
91367,0.3917447
121694,0.04179177
133367,0.020679934
130656,0.3943731
114854,0.009097615
66751,0.01535247
132162,0.0060488577
97850,0.009361527
91629,0.0065901834
63744,0.010524517
68302,0.041443963
131687,0.09925291
75155,0.016417064
104395,0.016435899
81461,0.44624257
90307,0.009005922
146599,0.093596585
1828,0.04173271
24674,0.006759118
74321,0.010028643
67175,0.010521567
15031,0.136867
67916,0.5097944
63487,0.028598778
50084,0.049272247
135441,0.27401856
112865,0.017319294
148068,0.05291046
58099,0.016184792
10527,0.01505876
105152,0.015786257
80171,0.060631614
10946,0.019414237
18490,0.14408474
76438,0.009090877
139599,0.010986351
119891,0.02870565
81581,0.015460533
140643,0.012804797
79307,0.0058744815
138817,0.008218368
59821,0.006757124
39760,0.0076974793
63109,0.09178937
1557,0.013373841
17841,0.011796833
115155,0.0111935735
31483,0.01503601
125959,0.03255605
138041,0.029788435
37027,0.70952
116705,0.011412753
69470,0.011509266
108670,0.014757816
22321,0.01906434
64905,0.02014483
63271,0.015722588
71635,0.009384479
51035,0.011111367
84888,0.05305291
95352,0.011398618
72981,0.009054905
78398,0.075121656
115811,0.0128826955
14555,0.010213826
68791,0.7728539
129580,0.008206999
34762,0.4140912
66867,0.014883085
29593,0.26296395
55106,0.013189558
84897,0.009323952
97749,0.008125143
19071,0.45068794
144276,0.010731634
110022,0.0065732915
71201,0.088075615
115644,0.012179834
58797,0.011360782
121738,0.06744029
29492,0.006889775
71191,0.015681855
48206,0.010912848
74100,0.22990218
103650,0.05916167
69195,0.0092317825
3746,0.08472605
41959,0.042600743
130060,0.007749793
38284,0.006920492
75804,0.03390733
70162,0.12059803
20738,0.029116519
123441,0.08752567
48385,0.33545226
36,0.007803902
115506,0.094701655
90217,0.016611652
143488,0.025718171
101585,0.02035607
13241,0.08150073
14446,0.067287564
64880,0.3450527
110315,0.037274558
40084,0.58745545
63747,0.07425165
58839,0.09471049
17042,0.010708903
39666,0.023239657
128222,0.011826041
59952,0.35661787
40281,0.006482718
7602,0.07727817
148853,0.10149903
63927,0.0081074005
128310,0.006653707
125402,0.01275017
7160,0.006997524
40110,0.04852807
112436,0.01580137
68295,0.07472798
64044,0.25235495
62681,0.067406796
45227,0.008419328
7189,0.15763886
18203,0.64366096
69826,0.05174416
37842,0.011689808
72321,0.18122895
55323,0.0077036074
65916,0.22313854
77465,0.012808781
60471,0.013239026
110278,0.019126676
18759,0.011900799
107013,0.35499558
69383,0.008689518
117707,0.0066369744
5510,0.35971278
15283,0.0171597
36139,0.033127457
57555,0.032183085
116649,0.3832381
67554,0.013151426
10665,0.0076991515
52836,0.0067538377
144718,0.013573056
91841,0.01334429
75372,0.07363451
81605,0.4134408
11270,0.010835087
91550,0.01200804
122992,0.011225915
81818,0.010777519
46076,0.07836198
96174,0.045068745
112191,0.014720167
145844,0.014815028
112990,0.015300794
138348,0.16954762
99219,0.020525036
108986,0.01974029
15783,0.015846409
73975,0.012770113
76769,0.011180081
47186,0.008861203
81546,0.08825283
24839,0.012377867
135590,0.03038961
10914,0.013945838
136491,0.021654636
17247,0.116098896
68376,0.012181733
43675,0.06405118
13386,0.0076552215
72582,0.011827357
134648,0.018259028
45457,0.020449424
8525,0.037542667
149581,0.1121564
107659,0.03851902
22433,0.013725031
50001,0.010981917
9878,0.05578485
38319,0.080355525
124935,0.0065188576
12357,0.009455153
109265,0.006449313
79858,0.011842754
4859,0.41433957
105701,0.081980735
140249,0.055210266
2551,0.09547855
135562,0.022128956
73949,0.023623325
88168,0.04717288
69261,0.009660435
19375,0.027839359
109132,0.582669
142998,0.00786009
11206,0.01691719
91452,0.0087876655
135071,0.008928089
54391,0.027455682
106063,0.06099793
80324,0.40340826
3763,0.015329212
93033,0.018143391
68551,0.018621223
94612,0.008198329
59747,0.037215374
18426,0.0128962435
95266,0.005909326
55460,0.4984347
38583,0.011102002
69700,0.06521551
148781,0.014897097
93026,0.012771982
15560,0.023714397
37233,0.007698448
82148,0.0061475975
141101,0.02188141
39200,0.006952372
9546,0.010067151
114904,0.030120263
2844,0.009795747
43047,0.012416041
25995,0.011267114
90111,0.023867719
121911,0.012290763
87373,0.010457671
143619,0.011027508
66943,0.0102818115
11254,0.013838078
106371,0.0058771474
28740,0.015379833
128920,0.02877032
51910,0.012696173
101088,0.010199504
94792,0.045424387
47933,0.008988299
125442,0.06697655
66298,0.2376059
146718,0.010906699
19558,0.057506125
16256,0.04804414
67550,0.008012881
114353,0.19017781
9002,0.018475382
28086,0.039835766
19961,0.01599178
102591,0.0104422625
15767,0.016103305
27781,0.0067790328
20956,0.46821326
114834,0.060130764
71271,0.007875026
57448,0.07200872
74041,0.25421515
112403,0.008415484
84066,0.06449257
139571,0.20784822
87101,0.4637337
137124,0.009897362
84459,0.05538351
417,0.018485485
140896,0.52590024
30901,0.021736577
1090,0.01503085
112868,0.10293912
19066,0.009401179
10767,0.116706885
147065,0.35749528
54149,0.0119528
36801,0.32179514
80801,0.00924333
7428,0.017233027
16671,0.06458172
98707,0.10199776
74894,0.10718909
59601,0.006334049
124225,0.015352814
106958,0.010617255
52719,0.021006417
92211,0.012303075
34366,0.022130752
1745,0.011317344
43362,0.009706652
103228,0.047943648
112234,0.008395826
115198,0.006432453
101740,0.089777224
59931,0.008343587
25583,0.089573465
98436,0.010491888
44002,0.12906191
66980,0.045632657
23574,0.09053097
144220,0.007681961
33386,0.0092066815
116796,0.04211219
140703,0.032702744
129459,0.00921643
133175,0.07154629
92740,0.0080462005
102241,0.724393
60643,0.024040489
103895,0.007452608
123718,0.010856208
126017,0.011853227
107388,0.0059132185
128237,0.30714878
4229,0.0057707946
73652,0.013750789
99864,0.016130056
89527,0.19353382
83901,0.016354052
115347,0.072462566
59125,0.0075075566
52940,0.010582195
49837,0.66595125
129730,0.06183704
121368,0.010945125
29468,0.01728883
116498,0.007816828
92289,0.014277188
27137,0.06864355
116790,0.0103381295
87757,0.009388922
54210,0.17563649
117691,0.01207206
18128,0.13754635
86556,0.008561864
127756,0.012491311
14600,0.02907814
98048,0.052018657
32062,0.4821555
6434,0.065613635
66924,0.16037713
52305,0.017289592
54486,0.010446486
57945,0.014460331
102748,0.009497638
116190,0.026755942
88964,0.16499206
102052,0.127661
10770,0.09174144
136805,0.027265782
25032,0.088759184
37884,0.023604179
52073,0.007287249
73483,0.088247545
31760,0.22225189
122111,0.021288168
45773,0.06972142
118180,0.064803176
50461,0.018773435
58650,0.017491052
90483,0.006561175
4819,0.015309976
140870,0.06036714
111904,0.034728464
96533,0.26618123
21660,0.059782796
55312,0.1422833
98065,0.03016119
111459,0.04313677
70022,0.012881974
14599,0.009307304
34353,0.01901289
30584,0.011640699
99467,0.21861158
106607,0.110331774
46828,0.06316783
23863,0.019216456
144406,0.008452949
82398,0.044209056
67715,0.013631763
17721,0.009307805
44291,0.00947085
137443,0.008515735
146325,0.010919216
5628,0.017373793
24819,0.02145524
609,0.017249137
20592,0.113866895
110317,0.01318715
130226,0.027865749
6545,0.018658018
4980,0.006471242
89480,0.7527898
30879,0.13987672
115666,0.020213597
1854,0.016400002
36093,0.00964742
43824,0.012968696
138048,0.1433396
90579,0.0065318774
92004,0.012122333
52324,0.042324495
10868,0.10148844
102359,0.01830365
90870,0.008925642
66388,0.011531448
63291,0.03067533
24142,0.029573387
33827,0.017009562
20233,0.013886751
61947,0.018072328
44205,0.012485237
132298,0.007257368
57414,0.0073529165
15963,0.011264873
6070,0.022676734
106588,0.013432203
115177,0.009445413
76504,0.009630691
72333,0.61437666
113265,0.041872777
100511,0.046393793
90047,0.0086926855
71362,0.011571029
15985,0.099291064
41776,0.0075586536
5657,0.020647854
12163,0.0063241767
110752,0.13990895
104960,0.013722086
132895,0.0061561977
58040,0.06343932
46185,0.0100934645
10184,0.023925483
135114,0.011791758
2852,0.008177871
33301,0.006975541
109482,0.010407882
1276,0.0856222
294,0.08474049
141443,0.07683279
103797,0.014713765
54422,0.04008792
82902,0.014365183
12838,0.13495657
38951,0.048364747
123903,0.018396156
132458,0.018279396
110262,0.035365913
138184,0.0063601737
19910,0.02662022
43981,0.58617413
91384,0.07884228
18464,0.014365758
25497,0.0101958895
133542,0.30276805
21064,0.016110772
34313,0.0067648026
106317,0.0073696584
89472,0.055049334
22193,0.008350849
67235,0.08081113
64693,0.13038872
18364,0.042284902
59578,0.09967221
51368,0.016809352
145025,0.01026599
88775,0.008032708
97230,0.008419762
57035,0.016765913
10408,0.0069592167
116481,0.010501649
9387,0.01772718
33650,0.038626786
79917,0.01163959
149354,0.020118853
26755,0.04263883
65364,0.013142838
20178,0.031742074
89543,0.012114096
57588,0.009977172
3632,0.09154169
106574,0.021936573
6163,0.0075509925
59061,0.09931408
79405,0.030647643
93990,0.010927392
127265,0.009145821
126713,0.015223332
49498,0.007932386
111848,0.024030847
65691,0.018541483
44134,0.017511772
8465,0.021548713
48548,0.0112209935
68831,0.0064954353
53704,0.01460044
52307,0.04210664
149530,0.015751949
15772,0.12707503
125509,0.012992136
76602,0.012347643
67330,0.012624896
137257,0.008170081
115767,0.11256199
97449,0.037423294
504,0.027236154
98620,0.06371713
2461,0.06312346
121827,0.013962175
67946,0.022467712
1664,0.057865687
94807,0.039273117
139960,0.13372006
149522,0.035528805
10120,0.014659059
3212,0.016586442
53760,0.00998439
84940,0.052390512
28056,0.014838451
123612,0.111212574
51941,0.40722418
141819,0.008919107
14857,0.04289263
51300,0.0075316452
89763,0.012597108
35730,0.031206058
125419,0.01158513
134395,0.14444488
30066,0.008630336
59141,0.10632843
124942,0.017954629
45087,0.01265228
128873,0.013718196
64845,0.060769077
138898,0.012359664
53076,0.037785105
87013,0.0072615165
84920,0.111922555
83918,0.03671525
473,0.0163052
102481,0.011582749
134593,0.019400062
103990,0.072880924
33226,0.112043604
102043,0.0080175325
140128,0.022021726
16224,0.01663226
46488,0.014349704
53197,0.07198016
76918,0.049625542
34632,0.19085361
89687,0.05204894
23174,0.0069970433
7065,0.009366498
25510,0.011772566
24366,0.007595741
123668,0.021302583
116898,0.011464521
108147,0.008925225
93552,0.20558776
36887,0.049402166
15459,0.07324017
77171,0.008433173
135075,0.009148803
91651,0.03159907
16730,0.043536223
72037,0.029232956
41919,0.052627046
140012,0.11576936
15104,0.014373362
87206,0.008355435
82821,0.55464447
110017,0.013181983
136432,0.009764105
141122,0.0097836545
139444,0.010982798
99168,0.0065857363
15246,0.020093981
3860,0.6034896
145393,0.0070985924
126966,0.020844838
31475,0.3337403
96441,0.1851964
19862,0.008823123
135069,0.0107032815
27133,0.36452943
81650,0.014060923
85046,0.04642987
74185,0.015460162
93877,0.10628648
41027,0.029389333
18442,0.076384954
106833,0.07335113
95901,0.017137341
77277,0.009619128
8299,0.011391092
37888,0.025591288
9565,0.017416246
132181,0.010237744
82144,0.0379765
85084,0.014390518
10218,0.11995329
8474,0.055429567
145397,0.07730177
32756,0.023333263
73398,0.0071367486
26153,0.009043005
104209,0.2640898
100292,0.010317775
64311,0.04458853
138995,0.045153968
57983,0.008627257
97648,0.010328996
136398,0.011581544
33870,0.12181302
79345,0.06332751
16918,0.060715366
10220,0.009354878
36678,0.009569649
104607,0.009714291
39205,0.028760895
97984,0.009744393
34936,0.04786479
133713,0.20527816
2671,0.010101152
26633,0.024361445
74946,0.08552722
124658,0.2608962
26752,0.0068024974
23875,0.007685989
57753,0.019218268
121848,0.11689159
25043,0.028997453
123788,0.050094366
93273,0.0070738993
101842,0.0074254973
54289,0.010170095
45873,0.081912935
41759,0.015903512
145468,0.08827689
53281,0.59465706
88615,0.010634475
83448,0.0071227574
27092,0.059485406
40513,0.2535027
112777,0.0801271
114288,0.035155658
90615,0.103195876
67671,0.6851456
30425,0.014645188
159,0.018117772
100856,0.010237711
115199,0.052755322
113658,0.1465717
10305,0.0350403
149138,0.008506653
148899,0.008943663
59617,0.057645436
82747,0.44644973
84457,0.016854053
39355,0.006668277
132796,0.07900731
81789,0.014238748
51679,0.021158654
8257,0.008368332
23959,0.008544949
16811,0.017058233
124862,0.011826292
5670,0.010642113
117639,0.015978476
104907,0.0073229107
98741,0.014130103
94593,0.008786967
52738,0.009527465
96059,0.012866885
63131,0.0079785315
51417,0.16335484
92254,0.04952215
38608,0.10471298
124632,0.33986124
8190,0.035357878
7925,0.01312287
44611,0.023163017
31282,0.50388473
10805,0.018401884
54341,0.017692639
77925,0.14837146
108328,0.013892094
13016,0.4368221
61690,0.7262786
102698,0.0069181686
15481,0.010967416
82754,0.006462697
120006,0.007246424
109450,0.1500408
28605,0.17294858
35079,0.24537438
125640,0.21867146
116299,0.010589621
9989,0.027256286
110324,0.3891811
126108,0.012873087
93599,0.049884092
81423,0.017163955
25686,0.029761119
41299,0.10717189
22754,0.010536859
13827,0.05612542
12124,0.44835886
40679,0.05959766
69832,0.04840029
29835,0.010498648
125496,0.030262696
9583,0.02821783
64271,0.017742148
40717,0.45968
30258,0.12830472
44039,0.006450125
61452,0.5463006
14596,0.47706527
74634,0.0114075905
128361,0.017329765
89557,0.00651257
66755,0.010709837
54290,0.0068925517
31758,0.0068186987
24979,0.02415606
109906,0.018541059
144639,0.018146152
81751,0.006402147
38144,0.027847663
123938,0.01155389
58397,0.3643369
74225,0.12737691
116173,0.008329655
125370,0.015620337
95098,0.011199771
133376,0.03503208
142211,0.007794652
96559,0.03213615
71480,0.0294353
34132,0.06736165
48001,0.01382356
133802,0.011851239
70848,0.012678068
131030,0.015739141
27669,0.010551678
63512,0.035983413
139686,0.013231006
49049,0.3975863
36922,0.1328605
20011,0.011807638
56588,0.006702555
133457,0.39809132
120195,0.012581015
115022,0.011160967
24266,0.044459783
9547,0.016991911
83740,0.014681737
10142,0.10040699
126869,0.008944969
96399,0.019413857
18727,0.007946365
33256,0.013532467
19187,0.046020586
78192,0.116382994
48348,0.12609738
106377,0.028152237
74007,0.01919699
139261,0.0065201577
12649,0.016200714
15600,0.010173522
117467,0.09609232
75181,0.008532443
41783,0.008749937
8848,0.055433165
53918,0.071908325
81215,0.008445455
105529,0.09130026
50222,0.018233208
17248,0.0130624715
133177,0.0134227285
40688,0.0147097
122489,0.010826197
45244,0.03305892
64425,0.073466055
115526,0.05936622
96888,0.042375367
25042,0.053078227
118994,0.23459908
112525,0.015620961
49474,0.019328678
67677,0.006089433
123515,0.008760986
148496,0.010653546
62271,0.024001278
83529,0.059468705
147447,0.0089561185
723,0.038267955
130658,0.03779031
11825,0.12019804
46314,0.53580415
15299,0.020458419
137622,0.0333328
14167,0.014863258
45599,0.012885673
27023,0.09604608
72903,0.4035729
21444,0.0070915585
4706,0.49452642
12205,0.0656162
108646,0.010641771
6053,0.07746136
68997,0.010980758
135843,0.11193198
5421,0.105451845
111973,0.01632283
86697,0.20863672
72477,0.0072913724
53375,0.009406478
104286,0.010952731
56079,0.00764319
39282,0.114053726
57914,0.0067843036
146680,0.015690425
58481,0.10121613
21147,0.010375302
83123,0.008979427
113986,0.061021294
101130,0.013919293
14262,0.028871702
112668,0.068818405
113537,0.01451485
117630,0.048554584
54545,0.36236978
95634,0.24166523
94104,0.030144107
148271,0.007442393
